source_key,source_name,source_country,source_scope_label,source_record_id,source_record_url,raw_payload_ref,raw_payload_sha256,record_name,organization_or_adscription,admin1_id,admin1_name,municipality_id,municipality_name,locality_id,locality_name,address_line,neighborhood,postal_code,phone,website,email,latitude,longitude,source_foundation_date,source_modified_at,raw_libreria_ce,role_class,role_class_basis,row_scope,evidence_state,strict_bookstore_promotion_eligible,promotion_status,promotion_blockers,notes,pass34_role_review_bucket,pass34_role_review_rule_id,pass34_role_review_triggers,pass34_candidate_strict_bookstore_review,pass34_candidate_strict_bookstore_promotion_eligible,pass34_promotion_status,pass34_promotion_blockers,pass34_notes,pass62_reclaim_score,pass62_reclaim_outcome,promotion_authority,promotion_caveat,pass64_hold_source,pass62_score_known_chain_bonus,pass62_score_named_candidate_bonus,pass62_score_website_present_bonus,pass62_score_raw_libreria_ce_bonus,pass62_score_explicit_libreria_signal_bonus,pass62_score_libros_signal_bonus,pass62_score_ambiguous_name_penalty,pass62_selection_basis,pass64_corroboration_status,pass64_external_evidence_type,pass64_external_evidence_url,pass64_external_evidence_note,pass64_decision_authority,pass64_promotion_caveat,pass65_hold_bucket,pass65_hold_subbucket,pass65_hold_rationale,pass65_future_action,pass65_review_priority,pass65_rule_id,pass65_promotion_status,pass65_can_promote_now,pass65_decision_authority
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1866,http://sic.gob.mx/ficha.php?table=libreria&table_id=1866,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería Sanborns, Sucursal Plaza Central","Sanborn Hermanos, S.A.",9.0,Ciudad de México,6.0,Iztacalco,1.0,Iztacalco,"Centro Comercial Plaza Central, Av. Canal Río Churubusco 1635 local A-44",Col. Central de Abasto,9040.0,"55 5600 8773, 55 5600 9094",http://www.sanborns.com.mx,sanborns@sanborns.com.mx,19.38562,-99.10113,1930-06-19,2021-07-30 07:40:29-05,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,mixed_retail_sales_point_hold,R10_mixed_retail_sales_point_hold,mixed_retail:sanborn,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,mixed_retail_sales_point_hold,department_store_or_chain_retail_sanborns,Mixed retail/sales-point signal in SIC row; bookstore-only role is not proven.,Keep as sales-point/mixed-retail annex candidate only.,low,P65_MIXED,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,754,http://sic.gob.mx/ficha.php?table=libreria&table_id=754,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería Sanborns, Sucursal Tezontle","Sanborns Hermanos, S.A.",9.0,Ciudad de México,7.0,Iztapalapa,1.0,Iztapalapa,Av. Río Churubusco 1540,Col. Iztacalco,8510.0,"55 5654 9025, 55 5654 9093",http://www.sanborns.com.mx,sanborns@sanborns.com.mx,19.38318,-99.09243,1930-06-19,2021-07-07 11:57:57-05,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,mixed_retail_sales_point_hold,R10_mixed_retail_sales_point_hold,mixed_retail:sanborn,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,mixed_retail_sales_point_hold,department_store_or_chain_retail_sanborns,Mixed retail/sales-point signal in SIC row; bookstore-only role is not proven.,Keep as sales-point/mixed-retail annex candidate only.,low,P65_MIXED,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1543,http://sic.gob.mx/ficha.php?table=libreria&table_id=1543,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería Sanborns, Sucursal Parque Tezontle","Sanborns Hermanos, S.A.",9.0,Ciudad de México,7.0,Iztapalapa,1.0,Iztapalapa,Canal de Tezontle 1512,Col. Alfonso Ortiz Tirado,9020.0,55 9129 0178,https://www.sanborns.com.mx/localizador-tiendas/,sanborns@sanbonrs.com.mx,19.38452,-99.07888,1930-06-19,2024-10-29 10:30:48-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,mixed_retail_sales_point_hold,R10_mixed_retail_sales_point_hold,mixed_retail:sanborn,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,mixed_retail_sales_point_hold,department_store_or_chain_retail_sanborns,Mixed retail/sales-point signal in SIC row; bookstore-only role is not proven.,Keep as sales-point/mixed-retail annex candidate only.,low,P65_MIXED,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,500,http://sic.gob.mx/ficha.php?table=libreria&table_id=500,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería Sanborns, Sucursal Polanco","Sanborn Hermanos, S.A.",9.0,Ciudad de México,16.0,Miguel Hidalgo,1.0,Miguel Hidalgo,Moliere 353,Col. Polanco,11560.0,55 5202 1174,http://www.sanborns.com.mx,sanborns@sanborns.com.mx,19.43764,-99.20066,1930-06-19,2025-03-26 08:27:20-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,mixed_retail_sales_point_hold,R10_mixed_retail_sales_point_hold,mixed_retail:sanborn,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,mixed_retail_sales_point_hold,department_store_or_chain_retail_sanborns,Mixed retail/sales-point signal in SIC row; bookstore-only role is not proven.,Keep as sales-point/mixed-retail annex candidate only.,low,P65_MIXED,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,591,http://sic.gob.mx/ficha.php?table=libreria&table_id=591,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería Sanborns, Sucursal Mazarik","Sanborn Hermanos, S.A.",9.0,Ciudad de México,16.0,Miguel Hidalgo,1.0,Miguel Hidalgo,Hegel 345,Col. Chapultepec Morales,11570.0,"55 5255 2513, 55 5255 2879",http://www.sanborns.com.mx,sanborns@sanborns.com.mx,19.43168,-99.1885,1930-06-18,2024-12-30 13:19:09-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,mixed_retail_sales_point_hold,R10_mixed_retail_sales_point_hold,mixed_retail:sanborn,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,mixed_retail_sales_point_hold,department_store_or_chain_retail_sanborns,Mixed retail/sales-point signal in SIC row; bookstore-only role is not proven.,Keep as sales-point/mixed-retail annex candidate only.,low,P65_MIXED,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,596,http://sic.gob.mx/ficha.php?table=libreria&table_id=596,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería Sanborns, Sucursal Palmas","Sanborn Hermanos, S.A.",9.0,Ciudad de México,16.0,Miguel Hidalgo,1.0,Miguel Hidalgo,Paseo de las Palmas 781,Col. Lomas de Chapultepec,11560.0,55 5202 1174,http://www.sanborns.com.mx,sanborns@sanborns.com.mx,19.42803,-99.21719,1930-06-19,2025-03-25 10:16:09-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,mixed_retail_sales_point_hold,R10_mixed_retail_sales_point_hold,mixed_retail:sanborn,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,mixed_retail_sales_point_hold,department_store_or_chain_retail_sanborns,Mixed retail/sales-point signal in SIC row; bookstore-only role is not proven.,Keep as sales-point/mixed-retail annex candidate only.,low,P65_MIXED,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,605,http://sic.gob.mx/ficha.php?table=libreria&table_id=605,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería Sanborns, Sucursal Plaza de las Estrellas","Sanborn Hermanos, S.A.",9.0,Ciudad de México,16.0,Miguel Hidalgo,0.0,Total del Municipio,Av. Melchor Ocampo 193,Col. Verónica Anzurez,11300.0,"55 5260 1490, 55 5260 1852",http://www.sanborns.com.mx,sanborns@sanborns.com.mx,19.43654,-99.17097,1930-06-19,2024-10-25 11:44:24-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,mixed_retail_sales_point_hold,R10_mixed_retail_sales_point_hold,mixed_retail:sanborn,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,mixed_retail_sales_point_hold,department_store_or_chain_retail_sanborns,Mixed retail/sales-point signal in SIC row; bookstore-only role is not proven.,Keep as sales-point/mixed-retail annex candidate only.,low,P65_MIXED,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,833,http://sic.gob.mx/ficha.php?table=libreria&table_id=833,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería Sanborns, Sucursal Pabellón Bosques","Sanborn Hermanos, S.A.",9.0,Ciudad de México,16.0,Miguel Hidalgo,1.0,Miguel Hidalgo,Prol. Bosques Reforma 1813,Col. Lomas de Vista Hermosa,5100.0,55 5259 3524,http://www.sanborns.com.mx,sanbonrs@sanborns.com.mx,19.383,-99.26857,1930-06-19,2024-10-25 10:05:49-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,mixed_retail_sales_point_hold,R10_mixed_retail_sales_point_hold,mixed_retail:sanborn,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,mixed_retail_sales_point_hold,department_store_or_chain_retail_sanborns,Mixed retail/sales-point signal in SIC row; bookstore-only role is not proven.,Keep as sales-point/mixed-retail annex candidate only.,low,P65_MIXED,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1131,http://sic.gob.mx/ficha.php?table=libreria&table_id=1131,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería Sanborns, Sucursal Toreo","Sanborn Hermanos, S.A.",9.0,Ciudad de México,16.0,Miguel Hidalgo,1.0,Miguel Hidalgo,Blvd. Manuel Ávila Camacho 5,Lomas de Sotelo,53390.0,55 5395 9783,http://www.sanborns.com.mx,sanborns@sanborns.com.mx,19.45452,-99.21864,1930-06-19,2025-01-15 13:16:06-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,mixed_retail_sales_point_hold,R10_mixed_retail_sales_point_hold,mixed_retail:sanborn,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,mixed_retail_sales_point_hold,department_store_or_chain_retail_sanborns,Mixed retail/sales-point signal in SIC row; bookstore-only role is not proven.,Keep as sales-point/mixed-retail annex candidate only.,low,P65_MIXED,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1306,http://sic.gob.mx/ficha.php?table=libreria&table_id=1306,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería Sanborns, Sucursal Lomas Plaza","Sanborn Hermanos, S.A.",9.0,Ciudad de México,16.0,Miguel Hidalgo,1.0,Miguel Hidalgo,Blvd. Manuel Ávila Camacho 50 y 66 local A-01,Col. Lomas de Chapultepec,11000.0,"55 5202 4063, 55 5202 4120",http://www.sanborns.com.mx,sanborns@sanborns.com.mx,19.40992,-99.1944,1930-06-19,2021-07-22 08:45:12-05,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,mixed_retail_sales_point_hold,R10_mixed_retail_sales_point_hold,mixed_retail:sanborn,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,mixed_retail_sales_point_hold,department_store_or_chain_retail_sanborns,Mixed retail/sales-point signal in SIC row; bookstore-only role is not proven.,Keep as sales-point/mixed-retail annex candidate only.,low,P65_MIXED,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,784,http://sic.gob.mx/ficha.php?table=libreria&table_id=784,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería Sanborns, Sucursal Villa Coapa","Sanborn Hermanos, S.A.",9.0,Ciudad de México,12.0,Tlalpan,1.0,Tlalpan,Av. Acoxpa 528,Col. Coapa,14390.0,"(55) 5671 5777, 5671 5987",http://www.sanborns.com.mx,sanborns@sanborns.com.mx,19.29199,-99.12483,1930-06-19,2015-08-27 17:41:01-05,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,mixed_retail_sales_point_hold,R10_mixed_retail_sales_point_hold,mixed_retail:sanborn,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,mixed_retail_sales_point_hold,department_store_or_chain_retail_sanborns,Mixed retail/sales-point signal in SIC row; bookstore-only role is not proven.,Keep as sales-point/mixed-retail annex candidate only.,low,P65_MIXED,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,973,http://sic.gob.mx/ficha.php?table=libreria&table_id=973,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería Sanborns, Sucursal Galerías Coapa","Sanborns Hermanos, S.A.",9.0,Ciudad de México,12.0,Tlalpan,1.0,Tlalpan,Calz. del Hueso 519,Col. Residencial Miramontes,14300.0,55 5162 3062,https://www.sanborns.com.mx/localizador-tiendas/,sanborns@sanborns.com.mx,19.3028,-99.12313,1930-06-19,2024-11-11 10:20:47-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,mixed_retail_sales_point_hold,R10_mixed_retail_sales_point_hold,mixed_retail:sanborn,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,mixed_retail_sales_point_hold,department_store_or_chain_retail_sanborns,Mixed retail/sales-point signal in SIC row; bookstore-only role is not proven.,Keep as sales-point/mixed-retail annex candidate only.,low,P65_MIXED,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1001,http://sic.gob.mx/ficha.php?table=libreria&table_id=1001,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería Sanborns, Sucursal Fuentes Brotantes","Sanborn Hermanos, S.A.",9.0,Ciudad de México,12.0,Tlalpan,1.0,Tlalpan,Av. Insurgentes Sur 3996,Col. Tlalpan,14000.0,"55 5513 1071, 55 5513 1131",http://www.sanborns.com.mx,sanborns@sanborns.com.mx,19.28781,-99.17425,1930-06-19,2024-10-25 09:10:57-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,mixed_retail_sales_point_hold,R10_mixed_retail_sales_point_hold,mixed_retail:sanborn,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,mixed_retail_sales_point_hold,department_store_or_chain_retail_sanborns,Mixed retail/sales-point signal in SIC row; bookstore-only role is not proven.,Keep as sales-point/mixed-retail annex candidate only.,low,P65_MIXED,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1030,http://sic.gob.mx/ficha.php?table=libreria&table_id=1030,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería Sanborns, Sucursal Hospitales","Sanborn Hermanos, S.A.",9.0,Ciudad de México,12.0,Tlalpan,1.0,Tlalpan,Calz. de Tlalpan 4737,Col. Toriello Guerra,14050.0,"55 5665 5857, 55 5666 5903",http://www.sanborns.com.mx,sanborns@sanborns.com.mx,19.29879,-99.14966,1930-06-19,2021-08-03 10:26:19-05,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,mixed_retail_sales_point_hold,R10_mixed_retail_sales_point_hold,mixed_retail:sanborn,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,mixed_retail_sales_point_hold,department_store_or_chain_retail_sanborns,Mixed retail/sales-point signal in SIC row; bookstore-only role is not proven.,Keep as sales-point/mixed-retail annex candidate only.,low,P65_MIXED,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
