source_key,source_name,source_country,source_scope_label,source_record_id,source_record_url,raw_payload_ref,raw_payload_sha256,record_name,organization_or_adscription,admin1_id,admin1_name,municipality_id,municipality_name,locality_id,locality_name,address_line,neighborhood,postal_code,phone,website,email,latitude,longitude,source_foundation_date,source_modified_at,raw_libreria_ce,role_class,role_class_basis,row_scope,evidence_state,strict_bookstore_promotion_eligible,promotion_status,promotion_blockers,notes,pass34_role_review_bucket,pass34_role_review_rule_id,pass34_role_review_triggers,pass34_candidate_strict_bookstore_review,pass34_candidate_strict_bookstore_promotion_eligible,pass34_promotion_status,pass34_promotion_blockers,pass34_notes,pass62_reclaim_score,pass62_reclaim_outcome,promotion_authority,promotion_caveat,pass64_hold_source,pass62_score_known_chain_bonus,pass62_score_named_candidate_bonus,pass62_score_website_present_bonus,pass62_score_raw_libreria_ce_bonus,pass62_score_explicit_libreria_signal_bonus,pass62_score_libros_signal_bonus,pass62_score_ambiguous_name_penalty,pass62_selection_basis,pass64_corroboration_status,pass64_external_evidence_type,pass64_external_evidence_url,pass64_external_evidence_note,pass64_decision_authority,pass64_promotion_caveat,pass65_hold_bucket,pass65_hold_subbucket,pass65_hold_rationale,pass65_future_action,pass65_review_priority,pass65_rule_id,pass65_promotion_status,pass65_can_promote_now,pass65_decision_authority
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1917,http://sic.gob.mx/ficha.php?table=libreria&table_id=1917,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería La Feria,Secretaría de Cultura del Gobierno del Estado de Jalisco,14.0,Jalisco,23.0,Zapotlán el Grande,1.0,Ciudad Guzmán,"Casa Taller Literario Juan José Arreola, Cto. Cazadores 26",Col. Loma del Barro,49000.0,341 412 9745,,lourdesariadna.gonzalez@jalisco.gob.mx,0.0,0.0,2009-01-01,2024-04-12 13:44:21-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:secretaria de cultura;institution:secretaria ,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,2136,http://sic.gob.mx/ficha.php?table=libreria&table_id=2136,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería del Fondo de Cultura Económica (FCE)/Educal, sucursal Centro Cultural Apatzingán","FCE/Educal, S.A. de C.V.",16.0,Michoacán de Ocampo,6.0,Apatzingán,1.0,Apatzingán de la Constitución,Av. 16 de Septiembre s/n,Col. Ferrocarril,60600.0,453 534 19 24,https://www.fondodeculturaeconomica.com/LibreriasEstado/16,libreria.apatzingan@fondodeculturaeconomica.com,19.08151,-102.35111,2018-03-01,2025-12-09 13:27:28-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:centro cultural,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,224,http://sic.gob.mx/ficha.php?table=libreria&table_id=224,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Centro Cultural Trillas Cuernavaca,"Editorial Trillas, S.A. de C.V.",17.0,Morelos,7.0,Cuernavaca,1.0,Cuernavaca,"Av. Poder Legislativo 9, local A",Col. Vista Hermosa,62290.0,"777 102 09 81, 777 317 18 03",https://etrillas.mx/,cct.cuernavaca.ase@trillas.mx,18.93412,-99.22809,1996-08-02,2024-09-13 13:41:23-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:centro cultural,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,676,http://sic.gob.mx/ficha.php?table=libreria&table_id=676,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Centro Cultural Trillas Toluca Metepec,"Editorial Trillas, S.A. de C.V.",15.0,México,54.0,Metepec,34.0,San Francisco Coaxusco,"Plaza Las Américas, Guadalupe Victoria 916 E1",Col. Rancho La Purísima,52169.0,722 212 27 27,https://etrillas.mx/index.php,cct.metepec.ase@trillas.mx,19.26051,-99.62626,2006-03-15,2024-09-13 13:39:58-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:centro cultural,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,2268,http://sic.gob.mx/ficha.php?table=libreria&table_id=2268,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Tienda de la Zona Arqueológica de Teotihuacan,Secretaría de Cultura/INAH,15.0,México,92.0,Teotihuacán,18.0,San Juan Teotihuacán,"Museo de Sitio, Puerta 5 Autopista Ecatepec Pirámides Km. 22,600",Zona Arqueologica de Teotihuacan,55800.0,594 9563 773,https://www.inah.gob.mx/zonas/23-zona-arqueologica-de-teotihuacan,marthagl_@hotmail.com,19.69008,-98.84359,1000-01-01,2025-09-23 19:06:47-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:secretaria de cultura;institution:secretaria ;institution:inah,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1028,http://sic.gob.mx/ficha.php?table=libreria&table_id=1028,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería del Fondo de Cultura Económica (FCE)/Educal, sucursal Museo Nacional del Virreinato","Educal, S.A. de C.V.",15.0,México,95.0,Tepotzotlán,1.0,Tepotzotlán,Plaza Hidalgo 99 esq. Juárez e Insurgentes,Centro,54600.0,55 5876 6856,https://www.fondodeculturaeconomica.com/LibreriasEstado/15,virreinato_museo@educal.com.mx,19.7132,-99.22146,2000-10-25,2025-12-31 09:25:00-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:museo,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1288,http://sic.gob.mx/ficha.php?table=libreria&table_id=1288,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería del Fondo de Cultura Económica (FCE)/Educal, sucursal Museo José María Velasco","Educal, S.A. de C.V.",15.0,México,106.0,Toluca,1.0,Toluca de Lerdo,Lerdo 400,Zona Centro,50000.0,722 167 3491,https://www.fondodeculturaeconomica.com/LibreriasEstado/15,toluca@educal.com.mx,19.29304,-99.65791,2006-02-01,2025-12-31 09:22:41-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:museo,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,935,http://sic.gob.mx/ficha.php?table=libreria&table_id=935,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Centro Cultural Trillas Monterrey,"Editorial Trillas, S.A. de C.V.",19.0,Nuevo León,39.0,Monterrey,1.0,Monterrey,Av. Eugenio Garza Sada 2400-A,Col. Roma,64700.0,81 8359 8691,http://www.etrillas.com.mx,cct.monterrey.ase@trillas.mx,25.65432,-100.29457,2006-03-31,2024-09-10 14:55:24-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:centro cultural,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,629,http://sic.gob.mx/ficha.php?table=libreria&table_id=629,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Centro Cultural Trillas Puebla Dorada,"Editorial Trillas, S.A. de C.V.",21.0,Puebla,114.0,Puebla,1.0,Heroica Puebla de Zaragoza,Av. 33 Ote. 627,Col. Anzures,72530.0,222 237 58 30,https://etrillas.mx/,cct.puebladorada.ase@trillas.mx,19.02869,-98.20067,1994-07-25,2024-09-13 13:42:16-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:centro cultural,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1207,http://sic.gob.mx/ficha.php?table=libreria&table_id=1207,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería del Museo Histórico de la Sierra Gorda,Secretaría de Cultura del Gobierno del Estado de Querétaro,22.0,Querétaro,9.0,Jalpan de Serra,1.0,Jalpan de Serra,Fray Junípero Serra 1,Centro,76340.0,441 296 01 65,https://www.facebook.com/MuseoSierraGorda,museo_historico@yahoo.com.mx,21.21757,-99.47365,1991-12-01,2025-01-22 09:06:43-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:museo;institution:secretaria de cultura;institution:secretaria ,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1146,http://sic.gob.mx/ficha.php?table=libreria&table_id=1146,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Centro Cultural Trillas Querétaro,"Editorial Trillas, S.A. de C.V.",22.0,Querétaro,14.0,Querétaro,1.0,Santiago de Querétaro,Av. de los Arcos 22,Col. Bosques del Acueducto,76020.0,"442 223 03 03, 442 213 56 75",https://etrillas.mx/index.php,cct.queretaro.ase@trillas.mx,20.59593,-100.37265,1994-07-01,2024-09-09 11:29:45-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:centro cultural,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,2265,http://sic.gob.mx/ficha.php?table=libreria&table_id=2265,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Tienda del Museo Regional de Querétaro,Secretaría de Cultura/INAH,22.0,Querétaro,14.0,Querétaro,1.0,Santiago de Querétaro,Corregidora Sur 3,Centro,76000.0,442 212 48 88,,victor_resendiz@inah.gob.mx,20.59241,-100.39125,1000-01-01,2023-12-20 08:20:38-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:museo;institution:secretaria de cultura;institution:secretaria ;institution:inah,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,2409,http://sic.gob.mx/ficha.php?table=libreria&table_id=2409,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería Cultural del Centro,Secretaría de Cultura del Estado de Querétaro/Dirección de Educación Artística y Servicios Culturales,22.0,Querétaro,14.0,Querétaro,1.0,Santiago de Querétaro,16 de Septiembre núm. 10 esq. Corregidora,Centro Histórico,76000.0,442 224 24 61,,libreriaculturaldelcentro@gmail.com,20.59345,-100.39185,1986-01-01,2025-01-21 11:27:17-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:secretaria de cultura;institution:secretaria ,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,34,http://sic.gob.mx/ficha.php?table=libreria&table_id=34,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería del Fondo de Cultura Económica(FCE)/Educal, sucursal Museo de la Cultura Maya","Educal, S.A. de C.V.",23.0,Quintana Roo,4.0,Othón P. Blanco,1.0,Chetumal,Int. del Museo de la Cultura Maya. Av. de los Héroes s/n,Centro,77000.0,983 129 2832,https://www.fondodeculturaeconomica.com/LibreriasEstado/23,chetumal@educal.com.mx,18.5039,-88.29537,1969-02-01,2026-01-08 14:18:46-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:museo,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
